,rooms,cbd_distance,postcode,bedroom,bathroom,car,latitude,longitude,property_count,price,dist_to_coast,suburb_freq,seller_g_freq,council_area_freq,type_t,type_u,method_s_p,method_v_b,region_name_eastern_victoria,region_name_northern_metropolitan,region_name_northern_victoria,region_name_south_eastern_metropolitan,region_name_southern_metropolitan,region_name_western_metropolitan,region_name_western_victoria,parking_area_indoor,parking_area_outdoor_stall
5334,2,3.5,3054.0,2.0,1.0,1.0,-37.78406,144.97494,3106.0,1520000.0,144.01975109098504,65,430,1099,False,False,False,False,False,True,False,False,False,False,False,False,False
5337,3,10.1,3163.0,3.0,2.0,2.0,-37.88626,145.0499,7822.0,1333000.0,120.2402740133427,171,235,1209,False,False,False,False,False,False,False,False,True,False,False,False,False
5342,2,7.8,3161.0,2.0,1.0,1.0,-37.86426,145.01896,6923.0,490000.0,123.92442231753674,42,235,1209,False,True,False,False,False,False,False,False,True,False,False,True,False
5345,2,11.7,3148.0,2.0,1.0,1.0,-37.87606,145.10199,3582.0,1131000.0,127.77012962083583,51,1856,755,False,False,False,False,False,False,False,False,True,False,False,False,False
5347,3,27.0,3196.0,3.0,1.0,2.0,-38.05179,145.14185,2076.0,721000.0,82.5341763724799,14,1171,530,False,False,False,False,False,False,False,True,False,False,False,False,False
5348,3,17.9,3192.0,3.0,1.0,2.0,-37.95678,145.06133,9758.0,960000.0,101.23163790287835,108,158,979,False,False,False,False,False,False,False,False,True,False,False,False,False
5349,3,17.9,3192.0,3.0,2.0,2.0,-37.95499,145.06775,9758.0,1295000.0,102.29296041885756,108,158,979,False,False,False,False,False,False,False,False,True,False,False,False,False
5350,3,16.7,3168.0,3.0,1.0,1.0,-37.91739,145.11773,5837.0,1238888.0,117.26206122786475,22,1171,755,False,False,True,False,False,False,False,True,False,False,False,False,False
5351,2,17.5,3169.0,2.0,1.0,2.0,-37.93524,145.1306,4734.0,575000.0,113.3374397846915,26,1018,530,False,True,True,False,False,False,False,True,False,False,False,True,False
5352,3,3.6,3068.0,3.0,2.0,0.0,-37.78888,145.00036,2954.0,1436000.0,144.78528310907274,90,1947,710,False,False,False,False,False,True,False,False,False,False,False,False,False
5353,3,6.7,3058.0,3.0,1.0,1.0,-37.75463,144.97088,11204.0,1020000.0,152.70539306692072,268,1171,1783,False,False,False,False,False,True,False,False,False,False,False,False,False
5354,4,6.7,3058.0,4.0,1.0,1.0,-37.74192,144.95097,11204.0,1055000.0,154.90158536461576,268,479,1783,False,False,False,False,False,True,False,False,False,False,False,False,False
5355,4,6.7,3058.0,4.0,1.0,1.0,-37.75089,144.94833,11204.0,1080000.0,151.88165568807742,268,2201,1783,False,False,False,True,False,True,False,False,False,False,False,True,False
5356,2,6.7,3058.0,2.0,2.0,1.0,-37.73673,144.97013,11204.0,685000.0,158.2051131264616,268,479,1783,True,False,True,False,False,True,False,False,False,False,False,False,False
5357,2,6.7,3058.0,2.0,1.0,1.0,-37.74547,144.95223,11204.0,550000.0,153.90754838903203,268,1947,1783,False,False,False,True,False,True,False,False,False,False,False,False,False
5358,3,6.7,3058.0,3.0,1.0,4.0,-37.74513,144.95458,11204.0,1210000.0,154.21989576032024,268,57,1783,False,False,False,False,False,True,False,False,False,False,False,False,True
5359,2,6.7,3058.0,2.0,2.0,1.0,-37.73615,144.97455,11204.0,631000.0,158.7749505031141,268,479,1783,True,False,False,False,False,True,False,False,False,False,False,False,False
5360,4,6.7,3058.0,4.0,1.0,5.0,-37.72525,144.96583,3445.0,926000.0,161.422664991594,89,166,1783,False,False,True,False,False,True,False,False,False,False,False,False,False
5361,3,17.4,3048.0,3.0,1.0,2.0,-37.65532,144.93393,1124.0,457000.0,180.96081597653782,9,325,854,False,False,False,False,False,True,False,False,False,False,False,False,False
5362,4,20.6,3064.0,4.0,2.0,1.0,-37.61099,144.93901,15510.0,560000.0,195.96740382213594,170,325,854,False,False,False,True,False,True,False,False,False,False,False,False,False
5366,3,23.0,3136.0,3.0,1.0,2.0,-37.79348,145.2872,11925.0,640000.0,168.59057123141628,76,370,286,False,True,True,False,False,False,False,False,False,False,False,False,True
5370,3,23.0,3136.0,3.0,2.0,2.0,-37.77473,145.26256,1705.0,790000.0,172.1499803596999,10,11,286,False,False,False,False,False,False,False,False,False,False,False,False,False
5371,3,23.0,3136.0,3.0,2.0,2.0,-37.78028,145.26581,1705.0,931000.0,170.73548165621264,10,11,286,False,False,False,False,False,False,False,False,False,False,False,True,False
5372,4,23.0,3136.0,4.0,3.0,4.0,-37.76824,145.26384,1705.0,1000000.0,174.25660995445352,10,10,286,False,False,True,False,False,False,False,False,False,False,False,False,False
5375,3,14.0,3047.0,3.0,1.0,1.0,-37.66781,144.93809,2246.0,477000.0,177.28029667480865,28,325,854,False,False,False,False,False,True,False,False,False,False,False,False,False
5376,3,24.7,3175.0,3.0,1.0,1.0,-37.98383,145.20342,10894.0,500000.0,106.2122232676914,33,101,161,False,False,False,False,False,False,False,True,False,False,False,False,False
5377,3,24.7,3175.0,3.0,2.0,1.0,-37.98096,145.22621,10894.0,510000.0,108.99755604796697,33,10,161,False,False,False,False,False,False,False,True,False,False,False,True,False
5378,3,24.7,3175.0,3.0,1.0,2.0,-37.95135,145.19806,8322.0,632000.0,114.7335644345087,38,15,161,False,False,True,False,False,False,False,True,False,False,False,False,False
5379,3,24.7,3175.0,3.0,1.0,3.0,-37.96777,145.21613,8322.0,610000.0,111.75184861023027,38,10,161,False,False,False,False,False,False,False,True,False,False,False,False,False
5380,3,24.7,3175.0,3.0,1.0,0.0,-37.96415,145.21441,8322.0,585000.0,112.60414049369011,38,325,161,False,False,False,False,False,False,False,True,False,False,False,False,False
5381,4,24.7,3175.0,4.0,2.0,1.0,-37.94458,145.21472,8322.0,750000.0,118.08899841094436,38,101,161,False,False,True,False,False,False,False,True,False,False,False,False,False
5382,4,14.7,3030.0,4.0,2.0,4.0,-37.79358,144.76327,2276.0,850000.0,122.52487182239078,13,275,1080,False,False,False,False,False,False,False,False,False,True,False,True,False
5384,4,22.2,3172.0,4.0,2.0,2.0,-37.96746,145.12788,3940.0,955000.0,104.10169539114376,41,14,530,False,False,False,False,False,False,False,True,False,False,False,False,False
5385,4,12.4,3108.0,4.0,2.0,3.0,-37.78145,145.13598,9028.0,1375000.0,158.9683720951812,147,1856,623,False,False,False,False,False,False,False,False,False,False,False,False,True
5388,4,12.4,3108.0,4.0,2.0,2.0,-37.7832,145.10931,9028.0,1275000.0,156.0901874497664,147,1947,623,False,False,False,True,False,False,False,False,False,False,False,False,False
5389,5,12.4,3108.0,5.0,3.0,2.0,-37.78151,145.12515,9028.0,1820000.0,157.99830749261088,147,1018,623,False,False,False,False,False,False,False,False,False,False,False,True,False
5390,3,14.3,3109.0,3.0,1.0,3.0,-37.79507,145.15914,10999.0,1482000.0,156.8558990414262,91,1947,623,False,False,False,False,False,False,False,False,False,False,False,False,False
5391,3,14.3,3109.0,3.0,2.0,2.0,-37.79694,145.15304,10999.0,1050000.0,155.75271789923502,91,1856,623,False,False,False,False,False,False,False,False,False,False,False,False,False
5392,4,14.3,3109.0,4.0,2.0,2.0,-37.80126,145.1665,10999.0,1470000.0,155.62697246341577,91,1856,623,False,False,False,False,False,False,False,False,False,False,False,False,False
5393,3,14.3,3109.0,3.0,2.0,2.0,-37.78991,145.1489,10999.0,1050000.0,157.5241247143859,91,1856,623,False,True,False,False,False,False,False,False,False,False,False,False,False
5395,4,14.3,3109.0,4.0,2.0,2.0,-37.79545,145.15372,10999.0,1175000.0,156.26437359307596,91,1856,623,True,False,False,False,False,False,False,False,False,False,False,False,False
5396,3,14.3,3109.0,3.0,1.0,2.0,-37.79542,145.15579,10999.0,937000.0,156.45535177884193,91,1856,623,False,False,False,False,False,False,False,False,False,False,False,False,False
5397,3,14.3,3109.0,3.0,1.0,2.0,-37.79484,145.16588,10999.0,800000.0,157.51790167515043,91,370,623,False,True,True,False,False,False,False,False,False,False,False,False,False
5399,3,14.3,3109.0,3.0,2.0,1.0,-37.78758,145.16792,10999.0,1381000.0,159.9048086406639,91,1171,623,False,False,False,False,False,False,False,False,False,False,False,False,False
5401,3,14.3,3109.0,3.0,1.0,2.0,-37.79324,145.15695,10999.0,1701000.0,157.21909617610208,91,1856,623,False,False,False,False,False,False,False,False,False,False,False,False,False
5402,3,14.3,3109.0,3.0,2.0,1.0,-37.78693,145.16384,10999.0,1620000.0,159.74434363261844,91,472,623,False,False,False,False,False,False,False,False,False,False,False,True,False
5403,3,16.1,3111.0,3.0,2.0,2.0,-37.79056,145.17512,4790.0,1171000.0,159.63029342720864,30,314,623,True,False,False,False,False,False,False,False,False,False,False,False,False
5405,3,28.8,3177.0,3.0,1.0,2.0,-37.99177,145.23669,3533.0,500500.0,106.95445657850334,16,5,121,False,False,False,False,False,False,False,True,False,False,False,False,True
5410,3,18.0,3095.0,3.0,2.0,2.0,-37.70519,145.13315,2346.0,881017.0,182.4738823815013,18,79,1105,False,False,True,False,False,False,False,False,False,False,False,False,False
5412,1,7.2,3184.0,1.0,1.0,2.0,-37.88195,144.97854,8989.0,660000.0,115.22556434745565,159,13,762,False,True,False,False,False,False,False,False,True,False,False,False,False
5414,2,7.2,3184.0,2.0,1.0,0.0,-37.87571,144.98702,8989.0,670000.0,117.78117829966216,159,96,762,False,True,False,True,False,False,False,False,True,False,False,False,False
5416,4,19.6,3076.0,4.0,2.0,2.0,-37.64584,145.04544,10926.0,620000.0,193.86568048169,126,1606,585,False,False,False,False,False,True,False,False,False,False,False,False,False
5417,4,19.6,3076.0,4.0,1.0,5.0,-37.65256,145.04093,10926.0,652000.0,191.27760048725023,126,199,585,False,False,False,False,False,True,False,False,False,False,False,False,False
5418,3,19.6,3076.0,3.0,1.0,2.0,-37.63923,145.05306,10926.0,557500.0,196.69866417323453,126,22,585,False,False,True,False,False,True,False,False,False,False,False,True,False
5419,4,19.6,3076.0,4.0,2.0,2.0,-37.63094,145.0342,10926.0,599500.0,197.75923960744885,126,177,585,False,False,False,False,False,True,False,False,False,False,False,False,False
5420,3,19.6,3076.0,3.0,2.0,2.0,-37.63864,145.02928,10926.0,569000.0,194.79823610399364,126,1606,585,False,False,False,False,False,True,False,False,False,False,False,False,False
5421,3,19.6,3076.0,3.0,1.0,2.0,-37.6494,145.04147,10926.0,582000.0,192.35456565799652,126,1171,585,False,False,False,False,False,True,False,False,False,False,False,False,False
5422,4,7.5,3040.0,4.0,1.0,1.0,-37.74422,144.92408,9264.0,1620000.0,151.8212942625574,286,2201,1233,False,False,False,False,False,False,False,False,False,True,False,True,False
5423,4,7.5,3040.0,4.0,3.0,1.0,-37.74588,144.927,9264.0,1185000.0,151.56180872229749,286,1856,1233,True,False,False,False,False,False,False,False,False,True,False,False,False
5424,3,7.5,3040.0,3.0,2.0,2.0,-37.74384,144.89226,9264.0,1210000.0,149.14177325152735,286,2201,1233,False,False,False,False,False,False,False,False,False,True,False,False,False
5425,4,7.5,3040.0,4.0,2.0,3.0,-37.7554,144.92351,9264.0,2100000.0,148.3027697867021,286,2201,1233,False,False,False,True,False,False,False,False,False,True,False,False,True
5426,4,7.5,3040.0,4.0,1.0,1.0,-37.74424,144.89149,9264.0,900000.0,148.94963420975648,286,1856,1233,False,False,False,False,False,False,False,False,False,True,False,False,False
5427,3,7.5,3040.0,3.0,1.0,2.0,-37.74212,144.89256,9264.0,1500000.0,149.70351661194022,286,2201,1233,False,False,False,False,False,False,False,False,False,True,False,False,False
5429,2,7.5,3040.0,2.0,1.0,1.0,-37.74469,144.89363,9264.0,850000.0,148.99782806472504,286,1856,1233,False,True,False,True,False,False,False,False,False,True,False,False,False
5431,3,8.2,3041.0,3.0,2.0,2.0,-37.73618,144.89709,1308.0,1260000.0,151.95427462110283,32,2201,1233,False,False,False,False,False,False,False,False,False,True,False,False,False
5432,3,8.2,3041.0,3.0,2.0,1.0,-37.73594,144.89929,1308.0,801000.0,152.22269049486118,32,2201,1233,False,True,False,False,False,False,False,False,False,True,False,False,False
5433,3,5.7,3078.0,3.0,2.0,1.0,-37.77788,145.01964,2970.0,1492000.0,149.8358462480921,58,2201,1783,False,False,False,False,False,True,False,False,False,False,False,False,True
5434,2,5.7,3078.0,2.0,1.0,2.0,-37.77703,145.01593,2970.0,746500.0,149.76993466110204,58,2201,1783,False,True,False,False,False,True,False,False,False,False,False,False,False
5435,2,13.1,3060.0,2.0,1.0,2.0,-37.70982,144.96397,5070.0,515000.0,166.12421482691576,158,52,854,True,False,True,False,False,True,False,False,False,False,False,False,False
5436,3,24.8,3156.0,3.0,1.0,2.0,-37.87558,145.27197,10788.0,760000.0,142.82860401465695,50,1856,238,False,False,False,False,False,False,False,False,False,False,False,False,False
5437,3,2.1,3065.0,3.0,2.0,1.0,-37.80475,144.98228,5825.0,2300000.0,138.38799817271638,81,1947,710,False,False,False,False,False,True,False,False,False,False,False,False,False
5438,2,2.1,3065.0,2.0,1.0,1.0,-37.79708,144.98042,5825.0,630000.0,140.54368665235674,81,94,710,False,True,False,False,False,True,False,False,False,False,False,True,False
5440,4,3.6,3068.0,4.0,1.0,3.0,-37.77625,144.98623,6244.0,2136000.0,147.3985374687073,131,2201,1346,False,False,False,False,False,True,False,False,False,False,False,False,False
5442,2,3.4,3031.0,2.0,1.0,2.0,-37.78128,144.92325,3593.0,1090000.0,140.3256413593354,79,52,1099,False,False,False,False,False,True,False,False,False,False,False,False,False
5443,2,3.4,3031.0,2.0,1.0,1.0,-37.78589,144.92802,3593.0,530000.0,139.3388324518691,79,2201,1099,False,True,False,False,False,True,False,False,False,False,False,False,False
5444,3,3.4,3031.0,3.0,1.0,2.0,-37.78365,144.93015,3593.0,1500000.0,140.20877379666476,79,2201,1099,False,False,False,True,False,True,False,False,False,False,False,True,False
5445,2,5.1,3011.0,2.0,1.0,1.0,-37.79919,144.89607,7570.0,410000.0,132.4938772778151,180,329,988,False,True,True,False,False,False,False,False,False,True,False,False,False
5446,2,5.1,3011.0,2.0,1.0,1.0,-37.79617,144.89116,7570.0,978000.0,132.97681197860462,180,329,988,False,False,True,False,False,False,False,False,False,True,False,False,False
5448,3,5.1,3011.0,3.0,1.0,1.0,-37.79643,144.88878,7570.0,460000.0,132.6889266271489,180,235,988,False,True,False,False,False,False,False,False,False,True,False,False,False
5449,3,5.1,3011.0,3.0,2.0,2.0,-37.79949,144.88487,7570.0,810000.0,131.41910514544543,180,329,988,False,False,True,False,False,False,False,False,False,True,False,True,False
5450,2,15.4,3131.0,2.0,1.0,1.0,-37.83633,145.16873,4385.0,730000.0,145.30869523287998,46,314,356,False,True,True,False,False,False,False,False,False,False,False,False,False
5460,3,12.9,3043.0,3.0,1.0,2.0,-37.68416,144.8895,3285.0,680000.0,167.74409207519096,47,1856,854,False,False,False,False,False,False,False,False,False,True,False,False,False
5461,4,12.9,3043.0,4.0,2.0,2.0,-37.6927,144.89395,3285.0,670000.0,165.40495514619874,47,1856,854,False,False,False,False,False,False,False,False,False,True,False,True,False
5462,3,12.9,3043.0,3.0,1.0,3.0,-37.69485,144.89092,3285.0,650000.0,164.45268725073163,47,1856,854,False,False,False,True,False,False,False,False,False,True,False,False,False
5463,4,12.9,3043.0,4.0,2.0,3.0,-37.68247,144.88446,3285.0,670000.0,167.8423162231496,47,1856,854,False,False,False,True,False,False,False,False,False,True,False,False,False
5465,3,7.3,3146.0,3.0,2.0,2.0,-37.85223,145.08676,10412.0,1300000.0,133.40797861980153,252,968,1906,False,False,False,True,False,False,False,False,True,False,False,False,False
5466,4,7.3,3146.0,4.0,2.0,2.0,-37.85541,145.0639,10412.0,2825000.0,130.46523581511764,252,968,1906,False,False,False,False,False,False,False,False,True,False,False,False,False
5468,2,7.3,3146.0,2.0,2.0,1.0,-37.85909,145.04219,10412.0,782500.0,127.47846197245862,252,968,1906,False,True,False,False,False,False,False,False,True,False,False,False,False
5469,2,7.3,3146.0,2.0,1.0,2.0,-37.85597,145.04937,10412.0,1200000.0,129.02500110197093,252,472,1906,False,False,False,False,False,False,False,False,True,False,False,True,False
5470,2,7.3,3146.0,2.0,1.0,1.0,-37.85875,145.08441,10412.0,1910000.0,131.28466347503584,252,968,1906,False,False,False,False,False,False,False,False,True,False,False,False,False
5471,3,7.3,3146.0,3.0,1.0,1.0,-37.85341,145.09189,10412.0,1850000.0,133.51093365735943,252,472,1906,False,False,False,False,False,False,False,False,True,False,False,False,False
5472,3,7.3,3146.0,3.0,2.0,2.0,-37.86521,145.07034,10412.0,2152500.0,128.15672807973235,252,968,1906,False,False,False,False,False,False,False,False,True,False,False,False,True
5473,4,7.3,3146.0,4.0,2.0,2.0,-37.85016,145.07544,10412.0,1622500.0,133.02409777471073,252,968,1906,False,False,True,False,False,False,False,False,True,False,False,False,False
5475,3,7.3,3146.0,3.0,2.0,2.0,-37.86248,145.06682,10412.0,1160000.0,128.64681699208128,252,17,1906,True,False,False,False,False,False,False,False,True,False,False,False,False
5476,2,16.7,3150.0,2.0,1.0,1.0,-37.89291,145.15399,15321.0,791000.0,127.45413780740404,109,370,755,False,True,False,False,False,False,False,False,False,False,False,True,False
5477,3,16.7,3150.0,3.0,1.0,0.0,-37.8717,145.17267,15321.0,1370000.0,135.24351473941175,109,472,755,False,False,False,False,False,False,False,False,False,False,False,False,False
5479,3,16.7,3150.0,3.0,2.0,2.0,-37.88994,145.16821,15321.0,1026000.0,129.55891390594292,109,1606,755,False,True,False,False,False,False,False,False,False,False,False,False,False
5481,3,11.2,3046.0,3.0,1.0,1.0,-37.70239,144.91289,8870.0,815000.0,163.98649632436988,226,275,1346,False,False,False,False,False,True,False,False,False,False,False,False,False
5483,4,11.2,3046.0,4.0,1.0,3.0,-37.7022,144.92241,8870.0,835000.0,164.88434701549514,226,1856,1346,False,False,False,False,False,True,False,False,False,False,False,False,False
5484,3,11.2,3046.0,3.0,1.0,2.0,-37.70608,144.92541,8870.0,830000.0,163.9169704737982,226,2201,1346,False,False,False,False,False,True,False,False,False,False,False,False,False
5485,3,11.2,3046.0,3.0,1.0,3.0,-37.70189,144.93294,8870.0,815000.0,165.90918338072743,226,1856,1346,False,False,False,False,False,True,False,False,False,False,False,True,False
5488,3,11.2,3046.0,3.0,1.0,3.0,-37.69836,144.93891,8870.0,780000.0,167.5568730621652,226,275,1346,False,False,True,False,False,True,False,False,False,False,False,False,False
